type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-10-04 16:10:16,-42.75378167,-65.09095500,1.90,134.228,13.472,0.000,,22,29,,
T,2023-10-04 16:10:17,-42.75378167,-65.09095500,2.00,134.228,13.472,0.000,,21,29,,
T,2023-10-04 16:10:18,-42.75378167,-65.09095500,2.00,134.228,13.472,0.000,,22,29,,
T,2023-10-04 16:10:19,-42.75378167,-65.09095500,2.10,134.228,13.472,0.000,,21,29,,
T,2023-10-04 16:10:20,-42.75378167,-65.09095500,2.10,134.228,13.472,0.000,,22,29,,
T,2023-10-04 16:10:21,-42.75378167,-65.09095500,2.20,134.228,13.472,0.000,,22,29,,
T,2023-10-04 16:10:22,-42.75378167,-65.09095500,2.20,134.228,13.472,0.000,,22,29,,
T,2023-10-04 16:10:23,-42.75378167,-65.09095500,2.20,134.228,13.472,0.000,,22,29,,
T,2023-10-04 16:10:24,-42.75378167,-65.09095500,2.20,134.228,13.472,0.000,,21,29,,
T,2023-10-04 16:10:25,-42.75378167,-65.09095500,2.10,134.228,13.472,0.000,,22,29,,
T,2023-10-04 16:10:26,-42.75378167,-65.09095500,2.20,134.228,13.472,0.000,,22,29,,
T,2023-10-04 16:10:27,-42.75378167,-65.09095500,2.20,134.228,13.472,0.000,,22,29,,
T,2023-10-04 16:10:28,-42.75378167,-65.09095500,2.10,134.228,13.472,0.000,,23,29,,
T,2023-10-04 16:10:29,-42.75378167,-65.09095500,2.00,134.228,13.472,0.000,,23,29,,
T,2023-10-04 16:10:30,-42.75378167,-65.09095500,1.90,134.228,13.472,0.000,,25,29,,
T,2023-10-04 16:10:31,-42.75378167,-65.09095500,1.90,134.228,13.472,0.000,,26,29,,
T,2023-10-04 16:10:32,-42.75378167,-65.09095500,1.80,134.228,13.472,0.000,,25,29,,
T,2023-10-04 16:10:33,-42.75378167,-65.09095500,1.80,134.228,13.472,0.000,,25,29,,
T,2023-10-04 16:10:34,-42.75381000,-65.09101333,1.80,129.928,13.472,2.344,243,26,29,,
T,2023-10-04 16:10:35,-42.75382500,-65.09104500,1.80,129.528,13.472,2.963,243,25,29,,
T,2023-10-04 16:10:36,-42.75384167,-65.09108167,1.80,129.228,13.472,3.774,240,25,29,,
T,2023-10-04 16:10:37,-42.75386500,-65.09112833,1.80,128.528,13.472,4.762,239,26,29,,
T,2023-10-04 16:10:38,-42.75389667,-65.09119000,1.80,127.828,13.472,5.984,238,26,29,,
T,2023-10-04 16:10:39,-42.75393333,-65.09127000,1.90,127.528,13.472,7.938,240,26,29,,
T,2023-10-04 16:10:40,-42.75398333,-65.09137000,1.80,127.128,13.472,9.728,240,26,29,,
T,2023-10-04 16:10:41,-42.75403500,-65.09148833,1.90,127.628,13.472,11.435,240,26,29,,
T,2023-10-04 16:10:42,-42.75409500,-65.09163000,1.90,127.928,13.472,13.455,238,26,29,,
T,2023-10-04 16:10:43,-42.75416500,-65.09178833,1.90,128.827,13.473,15.497,240,26,29,,
T,2023-10-04 16:10:44,-42.75424333,-65.09196333,1.90,128.927,13.473,17.020,239,25,29,,
T,2023-10-04 16:10:45,-42.75433000,-65.09215333,1.90,128.927,13.473,18.407,238,25,29,,
T,2023-10-04 16:10:46,-42.75442000,-65.09235500,1.90,128.527,13.473,19.884,238,24,29,,
T,2023-10-04 16:10:47,-42.75452500,-65.09257667,1.90,128.027,13.473,21.536,237,24,29,,
T,2023-10-04 16:10:48,-42.75463333,-65.09281333,1.90,128.227,13.473,22.888,238,23,29,,
T,2023-10-04 16:10:49,-42.75474833,-65.09306167,1.90,128.226,13.474,23.942,237,25,29,,
T,2023-10-04 16:10:50,-42.75487333,-65.09331000,2.00,127.826,13.474,24.752,237,10,13,,
T,2023-10-04 16:10:51,-42.75501000,-65.09358167,2.20,127.526,13.474,26.131,237,10,13,,
T,2023-10-04 16:10:52,-42.75515167,-65.09387333,2.20,127.526,13.474,27.423,237,10,13,,
T,2023-10-04 16:10:53,-42.75528500,-65.09417333,2.20,128.026,13.474,28.729,238,12,13,,
T,2023-10-04 16:10:54,-42.75542500,-65.09448667,2.20,129.025,13.475,29.635,238,12,13,,
T,2023-10-04 16:10:55,-42.75556500,-65.09480333,2.20,129.425,13.475,29.657,237,12,13,,
T,2023-10-04 16:10:56,-42.75570167,-65.09512000,2.20,130.125,13.475,30.366,238,12,13,,
T,2023-10-04 16:10:57,-42.75584833,-65.09544833,2.10,130.525,13.475,31.095,238,12,13,,
T,2023-10-04 16:10:58,-42.75600167,-65.09577333,2.10,131.124,13.476,31.223,238,12,13,,
T,2023-10-04 16:10:59,-42.75615167,-65.09609667,2.10,131.824,13.476,31.337,238,12,13,,
T,2023-10-04 16:11:00,-42.75629833,-65.09642333,2.10,132.124,13.476,31.348,239,12,13,,
T,2023-10-04 16:11:01,-42.75645833,-65.09675167,2.10,132.624,13.476,31.699,238,12,13,,
T,2023-10-04 16:11:02,-42.75661500,-65.09709333,2.10,133.023,13.477,32.899,239,12,13,,
T,2023-10-04 16:11:03,-42.75678000,-65.09744333,2.10,133.423,13.477,33.328,239,12,13,,
T,2023-10-04 16:11:04,-42.75693500,-65.09779833,2.10,134.123,13.477,33.570,240,12,13,,
T,2023-10-04 16:11:05,-42.75709667,-65.09815500,2.10,134.923,13.477,33.897,239,12,13,,
T,2023-10-04 16:11:06,-42.75726500,-65.09850833,2.10,136.122,13.478,33.685,238,12,13,,
T,2023-10-04 16:11:07,-42.75741667,-65.09886333,2.00,137.522,13.478,33.383,240,12,13,,
T,2023-10-04 16:11:08,-42.75755833,-65.09922167,2.10,138.922,13.478,33.215,241,12,13,,
T,2023-10-04 16:11:09,-42.75770333,-65.09957833,2.10,140.622,13.478,33.494,240,12,13,,
T,2023-10-04 16:11:10,-42.75784500,-65.09992167,2.10,142.521,13.479,33.231,241,12,29,,
T,2023-10-04 16:11:11,-42.75800167,-65.10026167,2.10,144.021,13.479,33.440,239,13,29,,
T,2023-10-04 16:11:12,-42.75818833,-65.10059333,2.10,146.221,13.479,33.475,237,17,29,,
T,2023-10-04 16:11:13,-42.75833833,-65.10094333,2.10,148.221,13.479,33.511,238,17,29,,
T,2023-10-04 16:11:14,-42.75848167,-65.10129167,2.10,150.920,13.480,33.231,238,18,29,,
T,2023-10-04 16:11:15,-42.75865000,-65.10163167,2.00,152.820,13.480,33.269,238,20,29,,
T,2023-10-04 16:11:16,-42.75881500,-65.10197167,2.00,154.720,13.480,33.410,237,25,29,,
T,2023-10-04 16:11:17,-42.75898167,-65.10231333,2.00,155.820,13.480,33.734,236,25,29,,
T,2023-10-04 16:11:18,-42.75915167,-65.10265833,2.00,158.719,13.481,33.889,235,24,29,,
T,2023-10-04 16:11:19,-42.75932333,-65.10300167,2.00,161.619,13.481,33.769,236,23,29,,
T,2023-10-04 16:11:20,-42.75947833,-65.10336000,2.00,165.319,13.481,33.658,238,24,29,,
T,2023-10-04 16:11:21,-42.75962167,-65.10372833,2.00,169.218,13.482,33.329,243,23,29,,
T,2023-10-04 16:11:22,-42.75974500,-65.10411167,1.90,176.018,13.482,33.535,246,22,29,,
T,2023-10-04 16:11:23,-42.75986000,-65.10449000,1.90,180.818,13.482,33.236,247,23,29,,
T,2023-10-04 16:11:24,-42.75996333,-65.10486333,1.90,185.617,13.483,33.226,247,24,29,,
T,2023-10-04 16:11:25,-42.76007500,-65.10523333,1.90,189.617,13.483,33.150,247,23,29,,
T,2023-10-04 16:11:26,-42.76018500,-65.10560333,1.90,193.417,13.483,33.087,248,23,29,,
T,2023-10-04 16:11:27,-42.76030333,-65.10596833,1.90,197.516,13.484,32.493,245,24,29,,
T,2023-10-04 16:11:28,-42.76042500,-65.10632833,2.00,202.316,13.484,32.363,245,24,29,,
T,2023-10-04 16:11:29,-42.76054333,-65.10669333,2.00,208.416,13.484,32.381,245,24,29,,
T,2023-10-04 16:11:30,-42.76066000,-65.10705500,2.00,213.715,13.485,32.041,246,24,29,,
T,2023-10-04 16:11:31,-42.76077167,-65.10741167,1.90,218.615,13.485,31.493,246,25,29,,
T,2023-10-04 16:11:32,-42.76088333,-65.10776167,1.90,222.915,13.485,31.080,246,25,29,,
T,2023-10-04 16:11:33,-42.76099167,-65.10810667,1.90,226.314,13.486,30.732,247,24,29,,
T,2023-10-04 16:11:34,-42.76109167,-65.10845167,1.90,229.014,13.486,30.288,249,24,29,,
T,2023-10-04 16:11:35,-42.76118333,-65.10879833,1.90,231.114,13.486,30.262,250,24,29,,
T,2023-10-04 16:11:36,-42.76127333,-65.10914500,1.90,233.813,13.487,29.916,250,21,29,,
T,2023-10-04 16:11:37,-42.76136000,-65.10948333,1.90,236.313,13.487,29.305,251,22,29,,
T,2023-10-04 16:11:38,-42.76144167,-65.10982000,1.90,238.713,13.487,28.665,252,25,29,,
T,2023-10-04 16:11:39,-42.76151833,-65.11015500,1.90,240.612,13.488,28.236,253,25,29,,
T,2023-10-04 16:11:40,-42.76159333,-65.11048667,1.90,242.312,13.488,28.357,252,25,29,,
T,2023-10-04 16:11:41,-42.76167667,-65.11081333,1.90,243.312,13.488,28.330,251,25,29,,
T,2023-10-04 16:11:42,-42.76176667,-65.11113167,1.90,243.611,13.489,28.006,249,24,29,,
T,2023-10-04 16:11:43,-42.76186833,-65.11143500,1.90,242.311,13.489,27.802,246,24,29,,
T,2023-10-04 16:11:44,-42.76197000,-65.11174500,1.90,242.011,13.489,27.903,246,24,29,,
T,2023-10-04 16:11:45,-42.76208167,-65.11205333,1.90,241.811,13.489,28.022,245,23,29,,
T,2023-10-04 16:11:46,-42.76218500,-65.11236333,1.90,241.910,13.490,28.010,245,24,29,,
T,2023-10-04 16:11:47,-42.76229333,-65.11267333,1.90,242.310,13.490,28.144,244,23,29,,
T,2023-10-04 16:11:48,-42.76240167,-65.11298500,1.90,243.010,13.490,28.362,243,23,29,,
T,2023-10-04 16:11:49,-42.76252167,-65.11329167,1.90,242.809,13.491,28.498,241,22,29,,
T,2023-10-04 16:11:50,-42.76265500,-65.11359167,1.90,242.609,13.491,28.912,238,23,29,,
T,2023-10-04 16:11:51,-42.76280000,-65.11388833,1.90,241.109,13.491,29.351,236,23,29,,
T,2023-10-04 16:11:52,-42.76295500,-65.11418167,1.80,241.509,13.491,29.632,234,25,29,,
T,2023-10-04 16:11:53,-42.76312667,-65.11447500,1.90,241.209,13.491,30.403,232,10,13,,
T,2023-10-04 16:11:54,-42.76331167,-65.11476333,2.20,241.008,13.492,30.913,230,9,13,,
T,2023-10-04 16:11:55,-42.76350500,-65.11502667,2.40,241.408,13.492,30.683,228,11,13,,
T,2023-10-04 16:11:56,-42.76370000,-65.11528333,2.80,242.008,13.492,30.662,222,11,13,,
T,2023-10-04 16:11:57,-42.76393000,-65.11551667,2.60,242.508,13.492,30.900,220,11,13,,
T,2023-10-04 16:11:58,-42.76417167,-65.11575500,2.70,243.108,13.492,31.034,217,11,13,,
T,2023-10-04 16:11:59,-42.76442667,-65.11598167,2.70,243.808,13.492,31.053,215,11,13,,
T,2023-10-04 16:12:00,-42.76468333,-65.11619333,2.80,243.908,13.492,32.397,212,12,13,,
T,2023-10-04 16:12:01,-42.76493667,-65.11639000,3.00,244.208,13.492,31.958,210,12,13,,
T,2023-10-04 16:12:02,-42.76520667,-65.11655667,2.80,246.108,13.492,31.563,207,12,13,,
T,2023-10-04 16:12:03,-42.76547667,-65.11670000,2.80,247.908,13.492,32.206,204,12,13,,
T,2023-10-04 16:12:04,-42.76574500,-65.11683667,2.70,251.109,13.491,32.050,203,12,13,,
T,2023-10-04 16:12:05,-42.76602167,-65.11696667,2.60,254.709,13.491,32.681,199,12,13,,
T,2023-10-04 16:12:06,-42.76632500,-65.11706667,2.50,258.609,13.491,34.141,195,12,13,,
T,2023-10-04 16:12:07,-42.76663000,-65.11714667,2.40,261.509,13.491,34.366,192,12,13,,
T,2023-10-04 16:12:08,-42.76692500,-65.11721667,2.30,263.309,13.491,34.003,190,12,13,,
T,2023-10-04 16:12:09,-42.76723000,-65.11727167,2.20,266.010,13.490,34.266,190,12,13,,
T,2023-10-04 16:12:10,-42.76753000,-65.11730833,2.30,268.110,13.490,34.247,187,12,13,,
T,2023-10-04 16:12:11,-42.76784167,-65.11729833,2.30,269.010,13.490,34.693,181,12,13,,
T,2023-10-04 16:12:12,-42.76815833,-65.11727833,2.30,269.011,13.489,34.507,178,12,13,,
T,2023-10-04 16:12:13,-42.76848333,-65.11723000,2.30,268.711,13.489,34.657,175,12,29,,
T,2023-10-04 16:12:14,-42.76882000,-65.11717667,2.20,270.212,13.488,37.374,173,14,29,,
T,2023-10-04 16:12:15,-42.76914000,-65.11709833,2.10,270.812,13.488,37.582,171,16,29,,
T,2023-10-04 16:12:16,-42.76946333,-65.11699833,2.10,271.513,13.487,38.184,169,19,29,,
T,2023-10-04 16:12:17,-42.76980167,-65.11688833,2.00,272.613,13.487,38.721,167,19,29,,
T,2023-10-04 16:12:18,-42.77014833,-65.11676667,2.00,273.114,13.486,39.279,165,19,29,,
T,2023-10-04 16:12:19,-42.77049000,-65.11662167,2.00,273.814,13.486,39.278,161,21,29,,
T,2023-10-04 16:12:20,-42.77082167,-65.11644000,2.00,274.915,13.485,39.531,157,21,29,,
T,2023-10-04 16:12:21,-42.77114667,-65.11622333,2.00,277.016,13.484,39.789,153,20,29,,
T,2023-10-04 16:12:22,-42.77146333,-65.11597500,2.00,279.116,13.484,40.682,150,20,29,,
T,2023-10-04 16:12:23,-42.77176667,-65.11570667,2.00,281.917,13.483,40.527,146,20,29,,
T,2023-10-04 16:12:24,-42.77206333,-65.11540500,1.90,286.318,13.482,40.963,143,22,29,,
T,2023-10-04 16:12:25,-42.77235500,-65.11508333,1.90,290.318,13.482,41.069,141,22,29,,
T,2023-10-04 16:12:26,-42.77263667,-65.11474333,1.90,292.219,13.481,41.222,138,22,29,,
T,2023-10-04 16:12:27,-42.77290667,-65.11439000,2.00,295.420,13.480,40.869,137,22,29,,
T,2023-10-04 16:12:28,-42.77315500,-65.11402667,2.00,298.521,13.479,40.281,134,21,29,,
T,2023-10-04 16:12:29,-42.77339833,-65.11365667,2.00,300.321,13.479,40.572,132,20,29,,
T,2023-10-04 16:12:30,-42.77363333,-65.11327500,2.10,302.322,13.478,40.695,130,23,29,,
T,2023-10-04 16:12:31,-42.77385333,-65.11287500,2.10,305.323,13.477,40.914,127,24,29,,
T,2023-10-04 16:12:32,-42.77406333,-65.11245833,2.00,308.724,13.476,41.953,124,22,29,,
T,2023-10-04 16:12:33,-42.77426167,-65.11202000,2.10,311.025,13.475,42.175,121,22,29,,
T,2023-10-04 16:12:34,-42.77445333,-65.11157333,2.10,313.325,13.475,42.477,120,25,29,,
T,2023-10-04 16:12:35,-42.77462500,-65.11111667,2.10,316.026,13.474,42.337,118,26,29,,
T,2023-10-04 16:12:36,-42.77479500,-65.11063833,2.20,318.827,13.473,43.949,116,24,29,,
T,2023-10-04 16:12:37,-42.77495167,-65.11014167,2.20,321.028,13.472,43.988,114,22,29,,
T,2023-10-04 16:12:38,-42.77508833,-65.10964667,2.30,322.529,13.471,42.910,111,19,29,,
T,2023-10-04 16:12:39,-42.77521667,-65.10912500,2.30,322.230,13.470,44.090,108,17,29,,
T,2023-10-04 16:12:40,-42.77533333,-65.10860833,2.50,323.230,13.470,43.924,108,15,29,,
T,2023-10-04 16:12:41,-42.77543833,-65.10809833,2.60,324.331,13.469,43.467,106,12,29,,
T,2023-10-04 16:12:42,-42.77551667,-65.10756333,2.80,325.132,13.468,44.602,103,13,29,,
T,2023-10-04 16:12:43,-42.77558167,-65.10701333,2.90,325.233,13.467,45.078,101,13,29,,
T,2023-10-04 16:12:44,-42.77565667,-65.10646667,3.20,326.834,13.466,45.052,101,14,29,,
T,2023-10-04 16:12:45,-42.77569667,-65.10593000,3.30,328.334,13.466,44.751,99,14,29,,
T,2023-10-04 16:12:46,-42.77573833,-65.10535667,3.20,330.635,13.465,44.554,98,15,29,,
T,2023-10-04 16:12:47,-42.77580833,-65.10481667,3.30,332.036,13.464,43.890,98,16,29,,
T,2023-10-04 16:12:48,-42.77583833,-65.10429833,3.30,333.537,13.463,43.189,96,16,29,,
T,2023-10-04 16:12:49,-42.77579833,-65.10376667,2.90,332.437,13.463,43.631,91,14,29,,
T,2023-10-04 16:12:50,-42.77581667,-65.10323167,3.10,333.338,13.462,43.645,92,7,13,,
T,2023-10-04 16:12:51,-42.77582000,-65.10269167,3.40,334.439,13.461,43.912,91,6,13,,
T,2023-10-04 16:12:52,-42.77580500,-65.10212000,3.30,334.339,13.461,45.062,91,6,13,,
T,2023-10-04 16:12:53,-42.77577167,-65.10154167,3.30,335.240,13.460,45.915,89,7,13,,
T,2023-10-04 16:12:54,-42.77575667,-65.10097000,3.50,336.341,13.459,45.898,89,7,13,,
T,2023-10-04 16:12:55,-42.77573167,-65.10040000,3.90,337.342,13.458,46.013,88,7,13,,
T,2023-10-04 16:12:56,-42.77566000,-65.09981333,3.90,338.742,13.458,46.294,86,7,13,,
T,2023-10-04 16:12:57,-42.77560333,-65.09924833,4.10,339.843,13.457,45.885,85,7,13,,
T,2023-10-04 16:12:58,-42.77547667,-65.09868667,3.80,340.643,13.457,46.513,79,7,13,,
T,2023-10-04 16:12:59,-42.77533167,-65.09813333,3.70,341.544,13.456,46.490,76,7,12,,
T,2023-10-04 16:13:00,-42.77518000,-65.09758000,3.60,342.745,13.455,46.621,75,7,12,,
T,2023-10-04 16:13:01,-42.77497000,-65.09702667,3.60,344.645,13.455,46.456,73,7,12,,
T,2023-10-04 16:13:02,-42.77480833,-65.09649333,3.40,345.746,13.454,46.434,71,8,12,,
T,2023-10-04 16:13:03,-42.77463167,-65.09594167,3.40,346.746,13.454,47.282,70,8,12,,
T,2023-10-04 16:13:04,-42.77446333,-65.09538000,3.40,347.747,13.453,48.433,69,7,12,,
T,2023-10-04 16:13:05,-42.77428333,-65.09483333,3.50,349.147,13.453,48.694,68,6,12,,
T,2023-10-04 16:13:06,-42.77410667,-65.09428333,3.60,350.748,13.452,49.000,68,6,12,,
T,2023-10-04 16:13:07,-42.77395000,-65.09373500,3.50,351.848,13.452,49.453,69,7,12,,
T,2023-10-04 16:13:08,-42.77377667,-65.09318333,3.50,352.749,13.451,49.455,67,7,13,,
T,2023-10-04 16:13:09,-42.77360000,-65.09263333,3.40,352.949,13.451,48.996,67,7,29,,
T,2023-10-04 16:13:10,-42.77342167,-65.09208833,3.70,354.050,13.450,48.846,66,8,29,,
T,2023-10-04 16:13:11,-42.77324667,-65.09155833,3.80,354.950,13.450,48.392,66,6,29,,
T,2023-10-04 16:13:12,-42.77304167,-65.09101500,3.30,356.351,13.449,48.431,64,9,29,,
T,2023-10-04 16:13:13,-42.77284833,-65.09047667,3.30,356.951,13.449,48.525,63,12,29,,
T,2023-10-04 16:13:14,-42.77263000,-65.08993167,3.20,357.452,13.448,49.172,63,12,29,,
T,2023-10-04 16:13:15,-42.77242167,-65.08939667,3.20,357.952,13.448,49.313,62,12,29,,
T,2023-10-04 16:13:16,-42.77219500,-65.08886667,3.30,359.952,13.448,49.446,62,11,29,,
T,2023-10-04 16:13:17,-42.77194667,-65.08831167,3.20,362.453,13.447,50.099,61,9,29,,
T,2023-10-04 16:13:18,-42.77173500,-65.08780167,3.30,363.453,13.447,48.850,61,13,29,,
T,2023-10-04 16:13:19,-42.77151833,-65.08726167,3.10,365.754,13.446,49.182,60,15,29,,
T,2023-10-04 16:13:20,-42.77130667,-65.08675333,3.10,365.354,13.446,49.220,59,12,29,,
T,2023-10-04 16:13:21,-42.77107333,-65.08623833,3.10,365.855,13.445,48.708,59,12,29,,
T,2023-10-04 16:13:22,-42.77083500,-65.08575833,3.10,365.655,13.445,47.876,57,14,29,,
T,2023-10-04 16:13:23,-42.77059500,-65.08527167,3.20,365.055,13.445,48.568,56,14,29,,
T,2023-10-04 16:13:24,-42.77035000,-65.08479167,3.20,364.456,13.444,48.456,56,12,29,,
T,2023-10-04 16:13:25,-42.77007500,-65.08436333,3.10,353.256,13.444,48.908,54,13,29,,
T,2023-10-04 16:13:26,-42.76982333,-65.08390167,3.20,350.556,13.444,48.937,53,13,29,,
T,2023-10-04 16:13:27,-42.76955333,-65.08341667,3.10,345.956,13.444,49.361,52,10,29,,
T,2023-10-04 16:13:28,-42.76928000,-65.08293000,3.10,343.357,13.443,50.033,53,11,29,,
T,2023-10-04 16:13:29,-42.76901000,-65.08244000,3.00,340.957,13.443,49.773,52,12,29,,
T,2023-10-04 16:13:30,-42.76873167,-65.08196333,3.00,333.957,13.443,50.003,52,14,29,,
T,2023-10-04 16:13:31,-42.76845833,-65.08149000,3.00,323.558,13.442,50.792,52,13,29,,
T,2023-10-04 16:13:32,-42.76816000,-65.08100500,3.00,320.558,13.442,51.607,50,12,29,,
T,2023-10-04 16:13:33,-42.76786000,-65.08053167,3.10,318.358,13.442,51.228,51,15,29,,
T,2023-10-04 16:13:34,-42.76755833,-65.08005833,3.00,317.458,13.442,51.941,49,15,29,,
T,2023-10-04 16:13:35,-42.76726167,-65.07958333,2.90,317.959,13.441,51.934,50,15,29,,
T,2023-10-04 16:13:36,-42.76695333,-65.07910167,2.90,319.659,13.441,51.582,49,16,29,,
T,2023-10-04 16:13:37,-42.76665000,-65.07861833,2.90,320.759,13.441,51.984,50,16,29,,
T,2023-10-04 16:13:38,-42.76634167,-65.07812833,2.90,320.259,13.441,53.077,50,15,29,,
T,2023-10-04 16:13:39,-42.76603000,-65.07764167,2.90,319.160,13.440,53.069,49,16,29,,
T,2023-10-04 16:13:40,-42.76571333,-65.07716500,2.80,318.260,13.440,53.310,49,17,29,,
T,2023-10-04 16:13:41,-42.76539333,-65.07667000,2.80,318.160,13.440,53.214,48,17,29,,
T,2023-10-04 16:13:42,-42.76506667,-65.07618000,2.90,319.360,13.440,54.146,48,17,29,,
T,2023-10-04 16:13:43,-42.76475500,-65.07569000,2.90,319.961,13.439,53.788,50,16,29,,
T,2023-10-04 16:13:44,-42.76443167,-65.07522500,2.70,318.561,13.439,53.236,49,15,29,,
T,2023-10-04 16:13:45,-42.76410667,-65.07473833,2.70,321.661,13.439,54.002,47,16,29,,
T,2023-10-04 16:13:46,-42.76375000,-65.07427833,2.70,330.461,13.439,53.889,44,16,29,,
T,2023-10-04 16:13:47,-42.76340833,-65.07380167,2.80,332.562,13.438,54.887,46,14,29,,
T,2023-10-04 16:13:48,-42.76307667,-65.07332167,2.90,334.362,13.438,53.560,47,15,29,,
T,2023-10-04 16:13:49,-42.76274000,-65.07285000,2.90,335.662,13.438,52.633,47,15,29,,
T,2023-10-04 16:13:50,-42.76240833,-65.07239167,3.10,336.862,13.438,52.333,45,14,29,,
T,2023-10-04 16:13:51,-42.76207333,-65.07194000,3.20,338.862,13.438,51.858,45,13,29,,
T,2023-10-04 16:13:52,-42.76173833,-65.07150000,3.50,341.663,13.437,51.875,45,6,13,,
T,2023-10-04 16:13:53,-42.76139000,-65.07105833,3.90,345.563,13.437,52.369,44,5,13,,
T,2023-10-04 16:13:54,-42.76107333,-65.07061000,4.00,349.563,13.437,52.147,44,5,12,,
T,2023-10-04 16:13:55,-42.76079667,-65.07017000,4.20,349.463,13.437,50.825,46,6,12,,
T,2023-10-04 16:13:56,-42.76045000,-65.06970833,4.20,350.763,13.437,52.821,45,6,12,,
T,2023-10-04 16:13:57,-42.76007167,-65.06924500,3.90,357.463,13.437,52.808,44,6,12,,
T,2023-10-04 16:13:58,-42.75970833,-65.06876500,3.60,362.164,13.436,52.926,46,7,13,,
T,2023-10-04 16:13:59,-42.75940000,-65.06828333,3.40,367.364,13.436,50.591,46,7,13,,
T,2023-10-04 16:14:00,-42.75904667,-65.06782333,3.20,368.764,13.436,52.508,45,8,13,,
T,2023-10-04 16:14:01,-42.75869167,-65.06735667,3.10,370.864,13.436,54.011,43,8,13,,
T,2023-10-04 16:14:02,-42.75837167,-65.06689500,3.30,373.264,13.436,52.163,45,8,13,,
T,2023-10-04 16:14:03,-42.75805833,-65.06644667,3.40,375.065,13.435,51.148,45,7,13,,
T,2023-10-04 16:14:04,-42.75782167,-65.06599000,3.50,375.365,13.435,49.722,49,7,13,,
T,2023-10-04 16:14:05,-42.75757500,-65.06554000,3.40,374.165,13.435,50.742,47,7,13,,
T,2023-10-04 16:14:06,-42.75724333,-65.06510833,3.30,372.765,13.435,50.475,47,8,12,,
T,2023-10-04 16:14:07,-42.75695167,-65.06465500,3.40,374.466,13.434,49.171,49,8,12,,
T,2023-10-04 16:14:08,-42.75654167,-65.06416833,3.20,383.866,13.434,52.664,46,8,12,,
T,2023-10-04 16:14:09,-42.75620500,-65.06370667,3.30,385.466,13.434,51.824,45,8,12,,
T,2023-10-04 16:14:10,-42.75589167,-65.06327167,3.20,386.066,13.434,48.325,46,9,12,,
T,2023-10-04 16:14:11,-42.75558500,-65.06283333,3.20,385.866,13.434,49.710,47,9,28,,
T,2023-10-04 16:14:12,-42.75526500,-65.06239333,3.30,388.167,13.433,50.280,45,9,28,,
T,2023-10-04 16:14:13,-42.75496167,-65.06195833,3.60,390.567,13.433,50.684,47,6,28,,
T,2023-10-04 16:14:14,-42.75468167,-65.06149667,3.80,390.667,13.433,50.986,49,9,28,,
T,2023-10-04 16:14:15,-42.75444000,-65.06106000,4.00,389.667,13.433,48.311,51,11,28,,
T,2023-10-04 16:14:16,-42.75416833,-65.06060833,4.20,389.567,13.433,49.254,51,10,28,,
T,2023-10-04 16:14:17,-42.75389500,-65.06016333,4.50,386.168,13.432,49.966,50,7,28,,
T,2023-10-04 16:14:18,-42.75358333,-65.05969000,4.50,384.068,13.432,51.107,49,6,28,,
T,2023-10-04 16:14:19,-42.75328000,-65.05922000,4.50,382.968,13.432,51.448,48,6,28,,
T,2023-10-04 16:14:20,-42.75296667,-65.05874000,4.50,381.068,13.432,53.144,49,6,28,,
T,2023-10-04 16:14:21,-42.75264000,-65.05826000,4.40,379.169,13.431,54.115,48,6,28,,
T,2023-10-04 16:14:22,-42.75230500,-65.05776500,4.40,379.369,13.431,54.140,47,7,28,,
T,2023-10-04 16:14:23,-42.75198333,-65.05726333,4.50,378.669,13.431,54.170,48,6,28,,
T,2023-10-04 16:14:24,-42.75165500,-65.05677000,4.60,378.769,13.431,53.542,48,7,28,,
T,2023-10-04 16:14:25,-42.75134667,-65.05628667,4.80,379.870,13.430,52.106,48,7,28,,
T,2023-10-04 16:14:26,-42.75103000,-65.05578000,4.90,377.470,13.430,53.216,50,7,28,,
T,2023-10-04 16:14:27,-42.75072000,-65.05527000,5.10,377.170,13.430,53.353,50,6,28,,
T,2023-10-04 16:14:28,-42.75040500,-65.05475500,5.40,377.370,13.430,53.689,50,6,28,,
T,2023-10-04 16:14:29,-42.75009500,-65.05424333,5.60,378.171,13.429,53.958,51,6,28,,
T,2023-10-04 16:14:30,-42.74978833,-65.05375167,5.90,378.771,13.429,53.155,50,4,28,,
T,2023-10-04 16:14:31,-42.74947000,-65.05323167,6.10,379.771,13.429,53.777,51,4,28,,
T,2023-10-04 16:14:32,-42.74915500,-65.05271500,6.30,380.672,13.428,53.997,51,5,28,,
T,2023-10-04 16:14:33,-42.74880167,-65.05215000,6.10,381.372,13.428,55.294,52,5,28,,
T,2023-10-04 16:14:34,-42.74842833,-65.05158000,5.70,380.872,13.428,55.984,51,7,28,,
T,2023-10-04 16:14:35,-42.74825000,-65.05106500,4.20,356.373,13.427,54.576,52,10,29,,
T,2023-10-04 16:14:36,-42.74784500,-65.05053167,3.40,373.473,13.427,55.040,51,10,29,,
T,2023-10-04 16:14:37,-42.74750500,-65.04999000,2.80,381.873,13.427,55.533,50,11,29,,
